global_energy_metrics_local_process_results_cpu_power_process_2,global_energy_metrics_global_experiment_results_gpu_energy_total,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_per-process_emissions_1,variables_backend,global_energy_metrics_local_process_results_gpu_energy_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_3,variables_sharding_config_fsdp_config_cpu_offload,model_architecture_total_params,variables_config_name,global_energy_metrics_local_process_results_ram_energy_process_3,inference_metrics_raw_inference_metrics_total_generated_tokens,setup_os,setup_available_gpu_count,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_experiment_id,compute_metrics_compute_utilisation_gpu_utilization_percent_2,compute_metrics_compute_utilisation_gpu_utilization_percent_0,variables_number_input_prompts,inference_metrics_raw_inference_metrics_total_input_tokens,setup_python_version,compute_metrics_memory_gpu_current_memory_reserved_bytes,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_local_process_results_total_energy_kwh_process_1,setup_is_encoder_decoder,setup_date_time,variables_decoder_config_decoder_temperature,variables_accelerate_config_distributed_type,setup_gpu_model,global_energy_metrics_global_derived_quantities_tokens_per_joule,global_energy_metrics_global_experiment_results_cpu_energy_total,inference_metrics_inference_performance_total_inference_time_sec,variables_latency_simulation_burst_size,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_local_process_results_ram_power_process_2,variables_quantisation_cached_flops_for_quantised_models,global_energy_metrics_global_experiment_results_total_energy_kwh,inference_metrics_inference_performance_average_latency_ms_per_batch,compute_metrics_flops,variables_max_output_tokens,variables_accelerate_config_num_processes,variables_batching_options_batch_size___fixed_batching,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_local_process_results_gpu_power_process_3,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_global_experiment_results_ram_power_avg,global_energy_metrics_local_process_results_total_energy_kwh_process_2,global_energy_metrics_local_process_results_total_energy_kwh_process_0,variables_quantisation_quantization,global_energy_metrics_local_process_results_cpu_power_process_0,variables_decoder_config_decoder_top_p,global_energy_metrics_local_process_results_gpu_energy_process_3,global_energy_metrics_local_process_results_ram_energy_process_2,global_energy_metrics_local_process_results_ram_energy_process_0,inference_metrics_inference_performance_throughput_tokens_per_sec,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_local_process_results_cpu_power_process_3,setup_experiment_id,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_memory_gpu_current_memory_allocated_bytes,global_energy_metrics_local_process_results_total_energy_joules_process_3,variables_batching_options_adaptive_batching,setup_cpu_model,global_energy_metrics_global_derived_quantities_joules_per_token,global_energy_metrics_local_process_results_gpu_power_process_2,variables_sharding_config_sharding_strategy,global_energy_metrics_local_process_results_cpu_energy_process_0,setup_task_type,setup_region,global_energy_metrics_local_process_results_cpu_power_process_1,compute_metrics_memory_gpu_max_memory_reserved_bytes,global_energy_metrics_global_derived_quantities_joules_per_flop,setup_available_cpu_count,variables_inference_type,global_energy_metrics_global_experiment_results_gpu_power_avg,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_local_process_results_cpu_energy_process_3,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_local_process_results_ram_power_process_3,global_energy_metrics_local_process_results_ram_power_process_0,global_energy_metrics_local_process_results_gpu_energy_process_1,variables_latency_simulation_delay_min,variables_quantisation_load_in_8bit,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_global_experiment_results_ram_energy_total,variables_latency_simulation_simulate_burst,inference_metrics_raw_inference_metrics_number_input_prompts,model_architecture_architecture,global_energy_metrics_per-process_emissions_2,variables_fp_precision,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_per-process_emissions_0,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_decoder_config_decoding_mode,variables_sharding_config_fsdp_config_use_orig_params,variables_batching_options_adaptive_max_tokens,global_energy_metrics_local_process_results_cpu_energy_process_2,variables_latency_simulation_delay_max,setup_model,variables_latency_simulation_simulate,variables_query_rate,variables_latency_simulation_burst_interval,variables_max_input_tokens,global_energy_metrics_local_process_results_total_energy_kwh_process_3,setup_country,global_energy_metrics_local_process_results_ram_energy_process_1,global_energy_metrics_per-process_emissions_3,variables_batching_options_max_batch_size___adaptive_batching,variables_quantisation_load_in_4bit,variables_decode_token_to_text,global_energy_metrics_global_experiment_results_total_energy_joules
112.5,0.019338828526606122,3.3,0.0020785680558304447,pytorch,0.004763151032740109,100.0,False,1100048384,decoding_top_k_decoder_top_k_500_decoder_temperature_1.0,4.667239889681642e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19494.72851171951,0161,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.0054542054878296345,False,"April 11, 2025 at 02:40:54 PM",1.0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.2052593476273947,0.0028170170347495403,23.68791321400022,0,19642.590893790788,0.6749668121337891,1034544128000,0.022172491356509127,2960.9891517500273,16949970993152,128,4,16,5.40359966889563,320.67228862258133,0.6767091751098633,0.6843395233154297,0.00541520236436653,0.005456275248275219,False,112.5,0.0,0.005074369059492045,3.948944295451907e-06,3.987635785311717e-06,691.6607576186407,0.0007161525032187227,112.5,0161,2230.7317139282404,1038.9668730776411,8818209280,21048.509721735885,False,AMD EPYC 7742 64-Core Processor,4.871885307826712,909.304739038698,NO_SHARD,0.0006891365797497997,text_generation,saxony,112.5,13212057600,4.7092097629949644e-09,128,pure_generative,1124.9189036667904,100.0,0.0007677719566560199,500,0.004767297424946082,0.681427001953125,0.7042551040649414,0.004734011009427885,0,False,212349852.80503193,1.6645795153473258e-05,False,128,Unknown (no config attribute),0.002077779580588699,torch.float32,2020073472,0.0020629213407054297,19635.139756186683,top_k,False,0,0.0006439559951249977,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005846808256037746,Germany,4.041975183027991e-06,0.0022273416051375792,0,False,True,79820.96888343286
112.5,0.019340594361352437,3.0,0.0020690319339478065,pytorch,0.004758585751310135,100.0,False,1100048384,decoding_top_k_decoder_top_k_20_decoder_temperature_1.2,4.57329662892077e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19590.35235358467,0162,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005431242771880316,False,"April 11, 2025 at 02:41:56 PM",1.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20463036361317422,0.0028830900461250053,23.430405542998415,0,19742.001206690762,0.6682648658752441,1034544128000,0.02224064420720263,2928.800692874802,16949970993152,128,4,16,5.462986962180413,259.8771861270169,0.6712203025817871,0.6801584959030151,0.005441764542662408,0.0054838892240807674,False,112.5,0.0,0.0050657534970439955,4.079299996372033e-06,4.234598520496146e-06,699.2623311590928,0.0006698763614687098,112.5,0162,45.50851076850377,53.497819401686115,8818209280,21181.491606884912,False,AMD EPYC 7742 64-Core Processor,4.886860299434172,71.43771178101241,NO_SHARD,0.000721068874250136,text_generation,saxony,112.5,13212057600,4.723684729506456e-09,128,pure_generative,107.5803070195548,100.0,0.0008134208749062281,20,0.004758961307166104,0.6764130592346191,0.7047357559204102,0.004757293805832202,0,False,211699141.08651423,1.6959799725194312e-05,False,128,Unknown (no config attribute),0.0020730402025272445,torch.float32,2023170048,0.0020890875999135684,19552.473978769136,top_k,False,0,0.0006787239354999314,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.0058837476685791425,Germany,4.072604579405363e-06,0.0022414136743452245,0,False,True,80066.31914592948
112.5,0.01932799768460794,3.0,0.002224711360552384,pytorch,0.0047487929656979955,100.0,False,1100048384,decoding_top_k_decoder_top_k_50_decoder_temperature_1.2,4.544858111877072e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19572.514175634744,0163,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005462430916279729,False,"April 11, 2025 at 02:42:58 PM",1.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20570993722933387,0.0027790608318439924,23.54016885099918,0,19385.2088123167,0.6640934944152832,1034544128000,0.022123924456004015,2942.5211063748975,16949970993152,128,4,16,5.437514098144073,438.45454351786873,0.6643924713134766,0.6737591028213501,0.005436809493231874,0.005384780225643528,False,112.5,0.0,0.005064310718111975,4.111790697226554e-06,4.064219226685627e-06,696.0018045624413,0.0006948537006874745,112.5,0163,930.6941661887469,1303.0294783257818,8818209280,21023.653755055995,False,AMD EPYC 7742 64-Core Processor,4.861213869727446,1187.4096040019624,NO_SHARD,0.0006319230407188457,text_generation,saxony,112.5,13212057600,4.698894651429935e-09,128,pure_generative,964.89694800859,100.0,0.0007710482446250354,50,0.004751461856722011,0.6615457534790039,0.7050046920776367,0.0047634321440759575,0,False,212816007.63185593,1.6865939552086985e-05,False,128,Unknown (no config attribute),0.002051332026958902,torch.float32,2024202240,0.002080913057556763,19664.751298607025,top_k,False,0,0.0006812358458126369,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005839903820848888,Germany,4.145071516297734e-06,0.002071152576446682,0,False,True,79646.12804161447
112.5,0.019278210978111887,3.2,0.0020496054820396017,pytorch,0.004741778793419971,100.0,False,1100048384,decoding_top_k_decoder_top_k_100_decoder_temperature_1.2,4.366270677469484e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19334.277519457595,0164,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.0053802480169040596,False,"April 11, 2025 at 02:44:00 PM",1.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.2077659376064254,0.002610736749562762,23.653556199999002,0,19344.183744659083,0.6654925346374513,1034544128000,0.021904991566675188,2956.6945249998753,16949970993152,128,4,16,5.411448448500332,0.0,0.6640448570251465,0.6742980480194092,0.0053706326442937765,0.005373384373516412,False,112.5,0.0,0.005057380990345972,3.804852606660694e-06,4.0161562525851065e-06,692.6654014080425,0.0006359071095002378,112.5,0164,1180.3269234637485,1022.6959624907024,8818209280,20810.615515059377,False,AMD EPYC 7742 64-Core Processor,4.813108498537028,1178.7105485583231,NO_SHARD,0.0006275894238438584,text_generation,saxony,112.5,13212057600,4.6523955511127585e-09,128,pure_generative,845.4333586281934,100.0,0.0007189792709374957,100,0.004738566846405945,0.6646685600280762,0.7029862403869629,0.004740484347939999,0,False,214943030.74914175,1.6043839000537785e-05,False,128,Unknown (no config attribute),0.0020469907770910775,torch.float32,2019373056,0.0020459425058437144,19368.892860854616,top_k,False,0,0.0006282609452811699,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005780726531960938,Germany,3.856559463822499e-06,0.002202167772350519,0,False,True,78857.96964003067
112.5,0.019411526084764014,3.2,0.0020677317749920694,pytorch,0.00478217299240194,100.0,False,1100048384,decoding_top_k_decoder_top_k_200_decoder_temperature_1.2,4.321315583036433e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19494.502688245328,0165,100.0,10.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005464861233870695,False,"April 11, 2025 at 02:45:01 PM",1.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20585876291088545,0.00268014207234404,23.88322816300024,0,19540.187399846305,0.6627531051635742,1034544128000,0.02210792995526379,2985.40352037503,16949970993152,128,4,16,5.359409503875061,373.10911881670813,0.6628704071044922,0.6740137338638306,0.005415139635623702,0.00542782983329064,False,112.5,0.0,0.005074118225958046,3.83821012164804e-06,4.072022513635014e-06,686.0044164960078,0.0006786579915313384,112.5,0165,958.9757083911462,989.9922628418183,8818209280,20880.357308923514,False,AMD EPYC 7742 64-Core Processor,4.857699453060891,1408.042542485698,NO_SHARD,0.0006415848183750654,text_generation,saxony,112.5,13212057600,4.69549758351235e-09,128,pure_generative,932.5299081338426,100.0,0.000721659710937672,200,0.004773061874002088,0.667862892150879,0.702568531036377,0.00478217299240194,0,False,212969974.36680076,1.626179815573819e-05,False,128,Unknown (no config attribute),0.0020628974441908496,torch.float32,2017050624,0.0020818388870430414,19673.500441934502,top_k,False,0,0.0006382395514999643,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.0058000992524787544,Germany,4.030249937418704e-06,0.0022095478102317815,0,False,True,79588.54783894964
112.5,0.019263292910621982,3.3,0.0020675020196918225,pytorch,0.004761979087358009,100.0,False,1100048384,decoding_top_k_decoder_top_k_500_decoder_temperature_1.2,4.520813875547926e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19168.708825082052,0166,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005427226721858046,False,"April 11, 2025 at 02:46:03 PM",1.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20672557092267746,0.0027351738174376697,23.846678295001766,0,19603.726781463414,0.6658186912536621,1034544128000,0.022015230582255275,2980.8347868752207,16949970993152,128,4,16,5.36762388524479,412.4784675095533,0.6719083786010742,0.677865743637085,0.0053246413403005705,0.0054454796615176155,False,112.5,0.0,0.005059559325421986,3.8421104118118936e-06,4.322890878366633e-06,687.0558573113332,0.0006694923799062736,112.5,0166,1006.1024225051572,933.3839138574134,8818209280,20944.378290884557,False,AMD EPYC 7742 64-Core Processor,4.8373309384838254,961.6080016143594,NO_SHARD,0.000679177683281239,text_generation,saxony,112.5,13212057600,4.675809187410346e-09,128,pure_generative,828.3932013716208,100.0,0.0007538027192815094,500,0.0046880981949201095,0.6703505516052246,0.7033853530883789,0.004753656302921877,0,False,213866725.5055035,1.676385419562097e-05,False,128,Unknown (no config attribute),0.0022163224749756866,torch.float32,2018820096,0.0020744554770551356,19538.016198688965,top_k,False,0,0.0006327010349686476,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005817882858579044,Germany,4.078039029894516e-06,0.0020284221185875024,0,False,True,79254.830096119
112.5,0.018977282126257627,3.4,0.0020578183089490507,pytorch,0.004655307890909899,100.0,False,1100048384,decoding_top_p_decoder_top_p_0.7_decoder_temperature_0,4.248565787701497e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19439.315239771266,0172,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005401806822283897,False,"April 11, 2025 at 02:50:00 PM",0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20585946143018682,0.0031146456541874842,22.873191131000567,0,19571.459221834793,0.6267414093017578,1034544128000,0.022107854938960534,2859.148891375071,16949970993152,128,4,16,5.596070931550894,605.0472158828413,0.6199193000793457,0.6390244960784912,0.005399809788825352,0.005436516450509665,False,112.5,0.7,0.004987328434303967,3.7934220222847556e-06,4.1307071933460895e-06,716.2970792385145,0.0007307294582499256,112.5,0172,949.2192545862339,38.68928474053624,8818209280,21130.99875842984,False,AMD EPYC 7742 64-Core Processor,4.857682969986445,577.7409622135535,NO_SHARD,0.0007770778524064211,text_generation,saxony,112.5,13212057600,4.695481650818906e-09,128,pure_generative,542.6741793557912,100.0,0.0008781448772499515,0,0.004667322900521881,0.6203012466430664,0.6891360282897949,0.004667322900521881,0,False,212970697.01584226,1.5927158515425034e-05,False,128,Unknown (no config attribute),0.002071040941821657,torch.float32,1976737792,0.0020570575390530177,19446.504560222027,top_p,False,0,0.0007286934662811858,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005869721877341622,Germany,3.7544635120926917e-06,0.0022360705491732908,0,False,True,79588.27778025792
112.5,0.018983317686642187,3.8,0.0021925655111099183,pytorch,0.004666419010909917,100.0,False,1100048384,decoding_top_p_decoder_top_p_0.8_decoder_temperature_0,4.524126527397412e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19437.420431923245,0173,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005357968288327469,False,"April 11, 2025 at 02:51:04 PM",0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20785211247111243,0.0028969002473126014,23.07682016900253,0,19379.29551237566,0.6196990013122559,1034544128000,0.02189590982263233,2884.6025211253163,16949970993152,128,4,16,5.54669140126738,1061.6503077568218,0.6312532424926758,0.6480041742324829,0.0053992834533120124,0.005383137642326572,False,112.5,0.8,0.005046327648170146,3.6276738837487105e-06,3.7916434167189753e-06,709.9764993622247,0.0007188536351876566,112.5,0173,31000.47471049894,1465.047114279995,8818209280,20719.873579198596,False,AMD EPYC 7742 64-Core Processor,4.811112998136987,147.94284811508837,NO_SHARD,0.0007129269879999357,text_generation,saxony,112.5,13212057600,4.650466681820446e-09,128,pure_generative,8418.778745162712,100.0,0.0007046686639687322,0,0.0046352048192719875,0.6450033187866211,0.6960611343383789,0.004635366208290137,0,False,215032182.44938496,1.569188867754092e-05,False,128,Unknown (no config attribute),0.0020568570315392114,torch.float32,1998172160,0.0020411180194383496,19288.685837978886,top_p,False,0,0.0007604509601562768,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005755520438666277,Germany,3.7484448496758255e-06,0.0020507062848443077,0,False,True,78825.2753614764
112.5,0.018902247899563684,3.5,0.0020469957809880037,pytorch,0.0046145425805199924,100.0,False,1100048384,decoding_top_p_decoder_top_p_0.9_decoder_temperature_0,4.282082338635801e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19590.96554826959,0174,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",12903776256,8818209280,0.005345484152067542,False,"April 11, 2025 at 02:52:05 PM",0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20671850688609247,0.0030980289106564106,22.701395044998208,0,19344.231031780582,0.6320257186889648,1034544128000,0.02201598289222792,2837.674380624776,16949970993152,128,4,16,5.638420006624315,0.0,0.6329798698425293,0.6464105844497681,0.00544193487451933,0.005373397508827939,False,112.5,0.9,0.005023435685411914,3.6849999309554835e-06,4.0691183077301426e-06,721.7177608479124,0.0007535878222811902,112.5,0174,796.7459302283127,771.4246442060597,8818209280,21078.598884527186,False,AMD EPYC 7742 64-Core Processor,4.837496240968049,488.13133787145694,NO_SHARD,0.0007547858100002147,text_generation,saxony,112.5,12903776256,4.675968970332843e-09,128,pure_generative,514.0754780764573,100.0,0.0008274485890625558,0,0.004676043185275924,0.6204242706298828,0.7002124786376953,0.004588226448355853,0,False,213859417.4479345,1.57060820078203e-05,False,128,Unknown (no config attribute),0.002073105090448139,torch.float32,2010185728,0.0022305256236279532,19243.742947443152,top_p,False,0,0.0007622066893124496,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005855166356813107,Germany,3.669881430498872e-06,0.00203636218773013,0,False,True,79257.53841202051
112.5,0.018918789857241936,3.5,0.0021964865547658805,pytorch,0.004610928966518074,100.0,False,1100048384,decoding_top_p_decoder_top_p_0.98_decoder_temperature_0,4.1229237525648775e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,18998.70145415861,0175,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005291760964955914,False,"April 11, 2025 at 02:53:06 PM",0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.21090222812951065,0.0026449787450627013,22.59847955099758,0,18879.317824083126,0.6203556060791016,1034544128000,0.02157924622928293,2824.8099438746976,16949970993152,128,4,16,5.664097874865639,0.0,0.6306467056274415,0.6419674158096313,0.005277417070599614,0.005244254951134201,False,112.5,0.98,0.005020955127872012,3.6211946378643997e-06,4.052441740944709e-06,725.0045279828018,0.0006397281238751021,112.5,0175,773.4050203693262,886.2994776898252,8818209280,20756.92767333553,False,AMD EPYC 7742 64-Core Processor,4.7415335953014255,797.1462510011953,NO_SHARD,0.0006292735428751824,text_generation,saxony,112.5,13212057600,4.58321058229565e-09,128,pure_generative,614.2126872650867,100.0,0.0007407351909686214,0,0.004638553988617955,0.6198534965515138,0.6970138549804689,0.004648351774233894,0,False,218187661.69350165,1.5477626978292713e-05,False,128,Unknown (no config attribute),0.001997798923634574,torch.float32,1999220736,0.002010432033044923,19050.33947384129,top_p,False,0,0.0006352418873437956,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005765813242593202,Germany,3.6810668469187263e-06,0.0020158963395999555,0,False,True,77685.28642541856
112.5,0.019226794548089177,3.8,0.0020487431470367977,pytorch,0.004711800991659826,100.0,False,1100048384,decoding_top_p_decoder_top_p_0.7_decoder_temperature_0.2,4.433402054997166e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19489.29296081489,0176,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.00535664514883233,False,"April 11, 2025 at 02:54:09 PM",0.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.2069907394836171,0.0027436814140312437,23.28657142999691,0,19360.743744146137,0.6500730514526368,1034544128000,0.021987027644158552,2910.821428749614,16949970993152,128,4,16,5.496730181374621,728.3327076111658,0.6585516929626465,0.6664978265762329,0.005413692489115248,0.005377984373373927,False,112.5,0.7,0.005085092123625817,3.945804558167281e-06,4.238676214109319e-06,703.5814632159515,0.000661630930093736,112.5,0176,820.3063822772825,807.718125448761,8818209280,21019.340278213385,False,AMD EPYC 7742 64-Core Processor,4.831134003843433,646.4420666597293,NO_SHARD,0.000661944705499991,text_generation,saxony,112.5,13212057600,4.6698191726080076e-09,128,pure_generative,750.6998204992346,100.0,0.000749180107156235,0,0.004738821013275801,0.6560454368591309,0.7013211250305176,0.004691080419527732,0,False,214141054.0831538,1.6551682038136276e-05,False,128,Unknown (no config attribute),0.0020623461537284536,torch.float32,2013782016,0.002224254910829275,19283.922535796388,top_p,False,0,0.0006709256712812817,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.0058387056328370514,Germany,3.93379921086251e-06,0.0020406139694476764,0,False,True,79153.2995189708
112.5,0.019342758529750037,3.6,0.002075835320427115,pytorch,0.004775413820327951,100.0,False,1100048384,decoding_top_p_decoder_top_p_0.8_decoder_temperature_0.2,4.655122344198728e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19603.913342336444,0177,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005449101773007258,False,"April 11, 2025 at 02:55:09 PM",0.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20524247549658528,0.0028146588483748476,23.371715217997917,0,19632.01463970041,0.6506180763244629,1034544128000,0.022174314064862415,2921.4644022497396,16949970993152,128,4,16,5.476705445282454,13.140209582099454,0.6567907333374023,0.6651949882507324,0.0054455314839823455,0.00545333739991678,False,112.5,0.8,0.005020720961018049,3.968622426232401e-06,4.302088245318447e-06,701.0182969961542,0.0006678518196874849,112.5,0177,2644.588979333865,1507.774547436249,8818209280,20974.83626864172,False,AMD EPYC 7742 64-Core Processor,4.872285805267621,2546.422016219924,NO_SHARD,0.0006736214913435105,text_generation,saxony,112.5,13212057600,4.709596887555502e-09,128,pure_generative,1677.9814381430342,100.0,0.0008009673245937846,0,0.004769344648806045,0.650914192199707,0.7024569511413574,0.004777279099597992,0,False,212332397.84117618,1.6896686737531664e-05,False,128,Unknown (no config attribute),0.0022195455212608507,torch.float32,2015571968,0.0020774488824982975,19616.76638282613,top_p,False,0,0.0006722182127500675,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005826343407956033,Germany,3.970853721782088e-06,0.0020744752188230748,0,False,True,79827.5306335047
112.5,0.019417488867312233,3.0,0.0020822031205174254,pytorch,0.004795792447742142,100.0,False,1100048384,decoding_top_p_decoder_top_p_0.9_decoder_temperature_0.2,4.1160342691738795e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19566.13572283754,0178,100.0,3.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005417302454355772,False,"April 11, 2025 at 02:56:10 PM",0.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.2053674181229011,0.0027279945607818377,23.444686383996668,0,19676.942469780104,0.6559181213378906,1034544128000,0.022160823526483256,2930.5857979995835,16949970993152,128,4,16,5.45965929778326,450.4156934014709,0.6521615982055664,0.6651949882507324,0.0054350377007882054,0.005465817352716696,False,112.5,0.9,0.005074829615415999,3.631007003517781e-06,3.8572559117538315e-06,698.8363901162572,0.0006325367172189544,112.5,0178,1049.9266729050191,52.11142761814016,8818209280,21033.597667041304,False,AMD EPYC 7742 64-Core Processor,4.869321575643294,3250.96622414159,NO_SHARD,0.0006661676490627997,text_generation,saxony,112.5,13212057600,4.706731635562764e-09,128,pure_generative,1200.855004516555,100.0,0.0007637203689374133,0,0.004765836868222018,0.6507754325866699,0.7019248008728028,0.004781029935932074,0,False,212461656.5015681,1.5340098389189786e-05,False,128,Unknown (no config attribute),0.0020637213699868317,torch.float32,2014027776,0.0020704776121152667,19502.28883568078,top_p,False,0,0.0006655698255626703,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005842666018622584,Germany,3.735801204744296e-06,0.0022257636197942736,0,False,True,79778.96469533973
